[2024-01-06 09:38:14,167 (J:\Projects\IoT_System\Server\DAL\gateway\handle.py:127 - __onError())] ERROR -> [Gateway-1000000068dae79c] 1401 - Can not call IP to server: 192.168.1.170
[2024-01-06 09:38:14,708 (J:\Projects\IoT_System\Server\DAL\gateway\handle.py:127 - __onError())] ERROR -> [Gateway-1000000068dae79c] 1401 - Can not call IP to server: 192.168.1.170
[2024-01-06 09:38:35,762 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:38:39,856 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:39:52,225 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:39:56,363 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:01,040 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:05,161 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:09,386 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:13,526 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:17,638 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:21,750 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:25,872 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:30,022 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:34,173 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:38,306 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:42,416 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:46,517 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:50,635 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:54,773 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:40:58,880 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:03,029 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:07,128 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:11,235 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:15,650 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:19,782 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:23,908 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:28,065 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:32,189 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:36,330 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:40,452 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:44,553 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:48,625 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:52,789 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:41:56,925 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:01,029 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:05,121 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:09,238 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:13,347 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:17,432 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:21,547 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:25,693 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:29,791 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:33,909 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:38,053 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:42,135 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:46,259 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:50,459 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:54,700 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:42:58,847 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:02,980 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:07,361 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:11,457 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:15,604 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:19,709 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:23,830 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:27,960 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:32,113 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:36,268 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:40,403 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:44,534 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:48,657 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:52,769 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:43:56,973 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:01,451 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:05,543 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:09,790 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:13,947 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:18,096 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:22,209 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:26,306 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:30,378 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:34,524 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:38,633 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:42,732 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:47,003 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:51,459 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:55,558 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:44:59,721 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:04,185 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:08,327 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:12,483 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:16,569 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:20,669 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:24,790 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:28,917 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:33,028 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:37,158 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:41,258 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:45,365 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:49,508 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:53,620 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:45:57,695 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:01,803 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:05,972 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:10,099 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:14,237 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:18,344 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:22,462 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:26,710 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:30,837 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:34,934 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:39,035 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:43,194 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:47,405 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:51,553 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:55,647 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:46:59,771 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:03,880 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:08,050 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:12,149 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:16,236 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:20,368 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:24,464 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
[2024-01-06 09:47:28,602 (J:\Projects\IoT_System\Server\DAL\RCS\handle.py:433 - logError())] ERROR -> [RCS] 'code' (Request: {'reqCode': 'iot-query-bin', 'areaCode': 'FGWH'})
